DEBUTVALID;CODE_TIPS;NOM_COURT;TARIF;NAT_PREST;Famille
08/09/2003;2354587;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS P 21 P;939,09;PAU;
08/09/2003;2354788;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS S 47 I;786,94;PAU;
22/09/2004;2355084;AUDIOPROTHESE, APPAREIL DE CLASSE D, < 20 ANS;1400;PAU;
08/09/2003;2355316;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, INTERTON MEGA POWER MP 97;739,53;PAU;
08/09/2003;2355434;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 8 DI;1373,87;PAU;
08/09/2003;2355581;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY MC II CP;1127,97;PAU;
22/09/2004;2355820;AUDIOPROTHESE, APPAREIL DE CLASSE C, < 20 ANS;1250;PAU;
08/09/2003;2355836;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX SENSO P 38;1193,37;PAU;
08/09/2003;2355859;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX SENSO P 37;1047,17;PAU;
08/09/2003;2356008;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX L 32;835,42;PAU;
08/09/2003;2356020;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC REFLEX 2;879,17;PAU;
08/09/2003;2356540;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, SY;879,17;PAU;
08/09/2003;2356592;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS L 61-O;638,61;PAU;
08/09/2003;2356729;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS P 61;775,66;PAU;
08/09/2003;2356860;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON DUALINE DL 100 DSP;1103,88;PAU;
08/09/2003;2356899;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON REXTON D;1103,88;PAU;
08/09/2003;2356965;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON ALPHA'KP IP6;919,72;PAU;
08/09/2003;2356994;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DIXY 49;844,26;PAU;
08/09/2003;2357090;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON JAZZ 925 2 C PROG II;979,64;PAU;
08/09/2003;2357290;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK INCA MC;898,53;PAU;
08/09/2003;2357315;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICO FORTE SC 2;776,88;PAU;
04/08/2005;2357338;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, > OU = 20 ANS, EMBOUT;4,91;PAU;
08/09/2003;2357568;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, ES (GAES) E 8 PP AGC;659,95;PAU;
08/09/2003;2357781;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK AUDINET CS;531,89;PAU;
08/09/2003;2358361;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON N02;1273,86;PAU;
08/09/2003;2358556;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX DANALOGIC 501 D;1231,79;PAU;
08/09/2003;2358562;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON DIGILIFE COM MIC;1026,29;PAU;
08/09/2003;2358875;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON HORIZON V+;1059,06;PAU;
08/09/2003;2359596;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON ENERGY PL;719,56;PAU;
08/09/2003;2360636;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON 925 DIGITAL;1066,53;PAU;
08/09/2003;2360731;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, INTERTON SUPRA MDD;997,93;PAU;
08/09/2003;2360808;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX DANALOGIC 163 D;1221,42;PAU;
08/09/2003;2360814;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON 610 ALPHA'I;836,79;PAU;
08/09/2003;2360889;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICO FORTE PPC P 2;664,37;PAU;
08/09/2003;2361179;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON SOUND F/X + 4;858,59;PAU;
08/09/2003;2361452;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON RX 02;860,73;PAU;
08/09/2003;2361877;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON ERGO;954,64;PAU;
08/09/2003;2361943;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON DUALINE 300;917,29;PAU;
08/09/2003;2362291;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, COSELGI AMICO T.MH.M;891,98;PAU;
08/09/2003;2362463;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON MULTIFOCUS COMPACT MILD;716,05;PAU;
08/09/2003;2362687;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS VIVA 2 PRO ITE;972,17;PAU;
08/09/2003;2362730;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICONET 2P2 AZ;958,45;PAU;
08/09/2003;2363066;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON MULTIFOCUS COMPACT POWER;701,72;PAU;
08/09/2003;2363132;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON PICCOLO KAMP +;859,81;PAU;
08/09/2003;2363209;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON DEQ II;899,75;PAU;
08/09/2003;2363356;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON SAPHIR 48 CWR;718,95;PAU;
08/09/2003;2363439;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, COSELGI B 112/2/SMT;551,87;PAU;
08/09/2003;2363824;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON DUALINE 310;917,29;PAU;
08/09/2003;2364143;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON DIGIFOCUS II ITC;1253,28;PAU;
08/09/2003;2365131;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICO CSHT;721,69;PAU;
08/09/2003;2365183;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK AUDINET PPCH;766,36;PAU;
08/09/2003;2365289;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC I 102;854,78;PAU;
08/09/2003;2365361;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY CQL MC CP;960,73;PAU;
08/09/2003;2365668;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE OPERA CSP II-P;1066,23;PAU;
08/09/2003;2366478;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS S 41 T;808,44;PAU;
08/09/2003;2366722;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON MULTIFOCUS COMPACT;760,11;PAU;
08/09/2003;2366739;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON ENERGY P;739,53;PAU;
08/09/2003;2366745;AUDIOPROTHESE, < 20 ANS OU CECITE, MINITONE, MINITONE DYNAMIC II PRO 10;1086,81;PAU;
08/09/2003;2367199;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX Q 32;880,09;PAU;
08/09/2003;2367377;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, RESOUND IC 4;1086,81;PAU;
08/09/2003;2367510;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE INVISA CSP II-P;1024,46;PAU;
08/09/2003;2367549;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DX 700 CIC;1211,51;PAU;
08/09/2003;2367561;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON RX 2 PRO;981,62;PAU;
08/09/2003;2367762;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON PICCOLO PAI;783,13;PAU;
08/09/2003;2368135;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON 221 DEQ II;827,04;PAU;
08/09/2003;2368313;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 8 DC;1103,88;PAU;
08/09/2003;2368365;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, SONAR 8262;958,45;PAU;
08/09/2003;2368550;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 8 D;1347,04;PAU;
08/09/2003;2368879;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, SONAR 8272;899,75;PAU;
08/09/2003;2368951;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON AGCID II;941,53;PAU;
08/09/2003;2369028;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS MUSIC ITE;1053,12;PAU;
08/09/2003;2369070;AUDIOPROTHESE, < 20 ANS OU CECITE, ENTIFIC, BAHA BAHA CLASSIC 300;1676,94;PAU;
08/09/2003;2369100;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY CQL CP;962,11;PAU;
08/09/2003;2369146;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, SONAR 8264;837,4;PAU;
08/09/2003;2369258;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE 515;719,56;PAU;
08/09/2003;2369471;AUDIOPROTHESE, APPAREIL DE CLASSE C, > OU = 20 ANS;199,71;PAU;
08/09/2003;2369703;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS M 41;659,8;PAU;
08/09/2003;2369844;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS D 61-40;1163,49;PAU;
08/09/2003;2370020;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE OPERA + DSA;779,47;PAU;
08/09/2003;2370190;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICONET 231 X;938,48;PAU;
08/09/2003;2370267;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE OPTIMA MAX;779,47;PAU;
08/09/2003;2370801;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX SENSO P 8 X;1225,23;PAU;
08/09/2003;2370882;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS D 71;1265,02;PAU;
08/09/2003;2370907;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX ES 8;730,99;PAU;
08/09/2003;2371189;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON REXTON RX 12;1151,6;PAU;
08/09/2003;2371404;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, SONAR 8273;920,33;PAU;
08/09/2003;2372177;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX CIC+;1232,09;PAU;
08/09/2003;2372183;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 564 P;723,52;PAU;
08/09/2003;2372912;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, SONAR 8265;857,98;PAU;
08/09/2003;2372935;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON WDRC MULTIPRO;937,71;PAU;
08/09/2003;2373136;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS MUSIC POWER;975,52;PAU;
08/09/2003;2373656;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DX 925 MM II;1336,22;PAU;
08/09/2003;2373981;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, NEWSON PROFIL A 2 K;656,29;PAU;
08/09/2003;2374472;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON SMILE 310 ITC;1232,09;PAU;
08/09/2003;2374816;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO SONIC, SONIC INNOVATIONS 2 SE-I;1180,41;PAU;
08/09/2003;2374874;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON HORIZON R 1;829,32;PAU;
08/09/2003;2374897;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX ES 9;745,93;PAU;
08/09/2003;2375365;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON IKON AGCI;800,05;PAU;
08/09/2003;2375490;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON US 80 PP;719,56;PAU;
08/09/2003;2375684;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK INCA K AMP;779,47;PAU;
08/09/2003;2375767;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON IKON LIN;760,11;PAU;
08/09/2003;2375780;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON HORIZON III;941,53;PAU;
08/09/2003;2375951;AUDIOPROTHESE, < 20 ANS OU CECITE, A.P.I, API N 002;745,93;PAU;
08/09/2003;2375980;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, NEWSON DYNAMIC PP 4;820,02;PAU;
08/09/2003;2376005;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS P 71 KP;924,91;PAU;
08/09/2003;2376525;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, RESOUND BA 4 T;1055,56;PAU;
08/09/2003;2376726;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS M 61-OD;638,61;PAU;
08/09/2003;2376850;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON DIGITALIS DSP II;1128,58;PAU;
08/09/2003;2377192;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX L 12 E;760,72;PAU;
08/09/2003;2377499;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, NEWSON ES 13;679,92;PAU;
08/09/2003;2378010;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DIXY 49 TWICE II VC;978,27;PAU;
08/09/2003;2378228;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON PICCOLO PAO;759,5;PAU;
08/09/2003;2378636;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON PRIMO FOCUS CIC;941,53;PAU;
08/09/2003;2379200;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX CX;1117,3;PAU;
08/09/2003;2379216;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, NEWSON ES 10;654,77;PAU;
08/09/2003;2379340;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON ESTEEM CD LINEAR;745,93;PAU;
08/09/2003;2379529;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX A 18 +;698,06;PAU;
08/09/2003;2379570;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON HA/49 2 C II;1124,77;PAU;
08/09/2003;2379699;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS P 71-O;800,05;PAU;
08/09/2003;2379742;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, SONIC INNOVATIONS, CIC 10;1202,37;PAU;
08/09/2003;2379966;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON PICCOLO KAMP VC+;859,96;PAU;
08/09/2003;2380099;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON AUDIOFLEX 100;891,67;PAU;
08/09/2003;2380142;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC C 102 AGC;671,23;PAU;
08/09/2003;2380515;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS P 71 P;861,18;PAU;
08/09/2003;2380538;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS D 21;1286,52;PAU;
08/09/2003;2380857;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE 146 S;916,68;PAU;
08/09/2003;2381087;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX CX AVEC BT;1117,3;PAU;
08/09/2003;2381101;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS S 3 +;939,85;PAU;
08/09/2003;2381236;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE 315 CONTACT;895,03;PAU;
08/09/2003;2381609;AUDIOPROTHESE, < 20 ANS OU CECITE, JOUVE, R.JOUVE ADAPTON 5;942,13;PAU;
08/09/2003;2381756;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY GII;1211,51;PAU;
08/09/2003;2381779;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, RESOUND BT 2 ES;914,69;PAU;
08/09/2003;2381800;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX 143 KAMP;714,68;PAU;
08/09/2003;2382023;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, A & M HEARING LTD DIGITRIM A & M;862,25;PAU;
08/09/2003;2382371;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICONET 232 X AZ;966,68;PAU;
08/09/2003;2382460;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, SONAR 8269;1016,38;PAU;
08/09/2003;2382477;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON DIGIFOCUS II ITE T;1253,28;PAU;
08/09/2003;2382796;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK VARIONET SCD 2;784,66;PAU;
22/10/2012;2382885;PROTHESE OSTEO-INTEGREE, PRODITION, PONTO, ENTRETIEN ET REPARATIONS, FORFAIT;36,59;PIO;
08/09/2003;2382945;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX 143 AGC I;758,59;PAU;
08/09/2003;2383011;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX C 19 +;1211,21;PAU;
08/09/2003;2383198;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK SUPER FRONT PPC 4;768,19;PAU;
08/09/2003;2383583;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS MUSIC BTE;1005,4;PAU;
08/09/2003;2383933;AUDIOPROTHESE, APPAREIL DE CLASSE B, > OU = 20 ANS;199,71;PAU;
08/09/2003;2384128;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, SONIC INNOVATIONS, ITC 312;1202,37;PAU;
08/09/2003;2384275;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON SOUND FX PRO;919,12;PAU;
08/09/2003;2384358;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON SMILE 400 CIC;1191,85;PAU;
08/09/2003;2384453;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICO FORTE PPSC 2;830,85;PAU;
08/09/2003;2384826;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX 143 PP AGC I;757,52;PAU;
08/09/2003;2385091;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICO FORTE 3 PP C L P;680,99;PAU;
08/09/2003;2385317;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON N02 BTE;1308,77;PAU;
08/09/2003;2385582;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 4DF;1370,52;PAU;
08/09/2003;2385665;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DX 925;1211,51;PAU;
08/09/2003;2385760;AUDIOPROTHESE, < 20 ANS OU CECITE, MINITONE, MINITONE DYNAMIC II PRO 312;1081,47;PAU;
08/09/2003;2386185;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON AUDIOFLEX 120;891,67;PAU;
08/09/2003;2386239;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK CLASSICA PPSC;819,26;PAU;
08/09/2003;2386251;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC C 102 H-AGC;686,17;PAU;
08/09/2003;2386720;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, COSELGI B 112;623,52;PAU;
08/09/2003;2387196;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON 925 DIGITAL II;1129,19;PAU;
08/09/2003;2387397;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK SUPER FRONT PPCLA;808,13;PAU;
08/09/2003;2388215;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, ATLAS E 8 AGC;681,14;PAU;
08/09/2003;2388280;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON SOUND FX P PRO;939,85;PAU;
08/09/2003;2389031;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK SUPER FRONT PPSCL;800,05;PAU;
08/09/2003;2389597;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK AUDINET PPC;709,5;PAU;
08/09/2003;2389670;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX LX E;785,72;PAU;
08/09/2003;2389841;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON DIGIFOCUS;1116,69;PAU;
08/09/2003;2390399;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK MICRO ZOOM P 2 AZ;1190,32;PAU;
08/09/2003;2390407;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 4 DI;1370,52;PAU;
08/09/2003;2390548;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DQ/49 4C II VC;936,65;PAU;
08/09/2003;2390560;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, NEWSON PROFIL A2;566,81;PAU;
08/09/2003;2390749;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX D 32;880,09;PAU;
08/09/2003;2391016;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON PERSONIC 440;712,7;PAU;
08/09/2003;2391387;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON DEQ II PRO;962,11;PAU;
08/09/2003;2391803;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX DANASOUND;1128,58;PAU;
08/09/2003;2391832;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON UE 3 AGCN;801,58;PAU;
08/09/2003;2391884;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON JAZZ 925 2 C PROG;917,29;PAU;
22/09/2004;2392079;AUDIOPROTHESE, LUNETTES AUDITIVES, < 20 ANS;900;PAU;
08/09/2003;2392122;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON IKON AOHP 4;705,23;PAU;
08/09/2003;2393268;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY B 13 AGC;665,29;PAU;
08/09/2003;2393469;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX DANASOUND 163;1023,85;PAU;
08/09/2003;2393564;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 684 PAO;760,72;PAU;
08/09/2003;2393765;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS SWING I;941,53;PAU;
08/09/2003;2394351;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS S 1;821,85;PAU;
08/09/2003;2394977;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX SENSO P8;1178,43;PAU;
08/09/2003;2395296;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX 123-3-AGCI;390,88;PAU;
08/09/2003;2395340;AUDIOPROTHESE, < 20 ANS OU CECITE, MINITONE, COSELGI PRINCE;668,34;PAU;
08/09/2003;2395617;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS MUSIC DI;1151,6;PAU;
08/09/2003;2395764;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON 3 D;1315,64;PAU;
08/09/2003;2395847;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON UE 10;737,85;PAU;
08/09/2003;2395965;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS S 71-O;800,05;PAU;
08/09/2003;2396019;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON RX PRO;854,93;PAU;
08/09/2003;2396060;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS LSI/S;557,96;PAU;
08/09/2003;2396485;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY A 13 KAMP;762,25;PAU;
08/09/2003;2396500;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY A 13 HDP SUPER;741,82;PAU;
08/09/2003;2396700;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, SONIC INNOVATIONS, ITE 13;1250,08;PAU;
08/09/2003;2396829;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX G 3;686,17;PAU;
08/09/2003;2396835;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX CX+;1190,32;PAU;
08/09/2003;2397071;AUDIOPROTHESE, < 20 ANS OU CECITE, JOUVE, R.JOUVE ADAPTON 3;903,11;PAU;
08/09/2003;2397154;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON DIGIFOCUS II CIC;1211,51;PAU;
08/09/2003;2397177;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX 145 DFS;741,97;PAU;
08/09/2003;2397208;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX DANASOUND 173;1103,12;PAU;
08/09/2003;2397272;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, INTERTON INTEGRA KD SEQ;968,05;PAU;
08/09/2003;2397355;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON DIGITALIS DSP 01;1354,51;PAU;
08/09/2003;2397728;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE 134 S;647,45;PAU;
08/09/2003;2397970;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC I 103;872,62;PAU;
08/09/2003;2398120;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON TWIST 49 P;763,77;PAU;
08/09/2003;2398142;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY A 675 SEQUEL AV MMP;997,93;PAU;
08/09/2003;2398343;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC C 103 PP;701,11;PAU;
