code régime;caisse gestionnaire;centre gestionnaire;libellé;régime;organisme destinataire;code centre informatique;adresse 1;adresse 2;commune;code postal;cédex;téléphone;fax
91;151;0506;MGEN CANTAL;Mutuelle Générale de l'Education Nationale - MGEN;151;007;;;;;;;
91;161;0506;MGEN CHARENTE;Mutuelle Générale de l'Education Nationale - MGEN;161;007;;;;;;;
91;171;0506;MGEN CHARENTE MARITIME;Mutuelle Générale de l'Education Nationale - MGEN;171;007;;;;;;;
91;181;0506;MGEN CHER;Mutuelle Générale de l'Education Nationale - MGEN;181;007;;;;;;;
91;492;0506;MGEN CHOLET;Mutuelle Générale de l'Education Nationale - MGEN;492;007;;;;;;;
91;681;0506;MGEN COLMAR;Mutuelle Générale de l'Education Nationale - MGEN;681;007;;;;;;;
91;191;0506;MGEN CORREZE;Mutuelle Générale de l'Education Nationale - MGEN;191;007;;;;;;;
91;201;0506;MGEN CORSE DU SUD;Mutuelle Générale de l'Education Nationale - MGEN;201;007;;;;;;;
91;211;0506;MGEN COTE D OR;Mutuelle Générale de l'Education Nationale - MGEN;211;007;;;;;;;
91;221;0506;MGEN COTES D ARMOR;Mutuelle Générale de l'Education Nationale - MGEN;221;007;;;;;;;
91;602;0506;MGEN CREIL;Mutuelle Générale de l'Education Nationale - MGEN;602;007;;;;;;;
91;231;0506;MGEN CREUSE;Mutuelle Générale de l'Education Nationale - MGEN;231;007;;;;;;;
91;791;0506;MGEN DEUX SEVRES;Mutuelle Générale de l'Education Nationale - MGEN;791;007;;BP 3400;NIORT ;79012;CEDEX;05 49 79 04 80;05 49 06 91 89
91;761;0506;MGEN DIEPPE;Mutuelle Générale de l'Education Nationale - MGEN;761;007;;;;;;;
91;241;0506;MGEN DORDOGNE;Mutuelle Générale de l'Education Nationale - MGEN;241;007;;;;;;;
91;593;0506;MGEN DOUAI;Mutuelle Générale de l'Education Nationale - MGEN;593;007;;;;;;;
91;251;0506;MGEN DOUBS;Mutuelle Générale de l'Education Nationale - MGEN;251;007;;;;;;;
91;261;0506;MGEN DROME;Mutuelle Générale de l'Education Nationale - MGEN;261;007;89 rue Latécoère;;VALENCE ;26951;CEDEX 9;04 75 78 49 10;04 75 42 75 82
91;762;0506;MGEN ELBEUF;Mutuelle Générale de l'Education Nationale - MGEN;762;007;;;;;;;
91;911;0506;MGEN ESSONNE;Mutuelle Générale de l'Education Nationale - MGEN;911;007;6 bis avenue Joseph Rollo;;LA VERRIERE;78320;;01 30 13 72 00;01 30 13 72 39
91;271;0506;MGEN EURE;Mutuelle Générale de l'Education Nationale - MGEN;271;007;;33 ter, avenue Aristide BRIAND;GRAVIGNY Cedex;27936;;0232398020;0232393234
91;281;0506;MGEN EURE ET LOIR;Mutuelle Générale de l'Education Nationale - MGEN;281;007;;BP 110;LUCE ;28114;CEDEX;02 37 88 19 40 ;02 37 91 10 65
91;291;0506;MGEN FINISTERE;Mutuelle Générale de l'Education Nationale - MGEN;291;007;20 rue de la Tourelle;;QUIMPER ;29333;CEDEX;02 98 64 12 64;02 98 64 12 50
91;301;0506;MGEN GARD;Mutuelle Générale de l'Education Nationale - MGEN;301;007;183 rue Guy de Maupassant;;NIMES ;30019;CEDEX 9;04 66 29 96 54;04 66 38 04 54
91;321;0506;MGEN GERS;Mutuelle Générale de l'Education Nationale - MGEN;321;007;17 rue Lafayette;;AUCH ;32020;CEDEX 9;05 62 60 10 00;05 62 63 04 12
91;331;0506;MGEN GIRONDE;Mutuelle Générale de l'Education Nationale - MGEN;331;007;185 boulevard Maréchal Leclerc ;;BORDEAUX ;33051;CEDEX;05 57 01 56 66;05 57 01 56 67
91;971;0506;MGEN GUADELOUPE;Mutuelle Générale de l'Education Nationale - MGEN;971;007;Morne Miquel;;POINTE A PITRE ;97159;CEDEX;05 90 82 13 68;05 90 91 71 17
91;973;0506;MGEN GUYANE;Mutuelle Générale de l'Education Nationale - MGEN;973;007;2844 route de Montabo;B.P. 9;CAYENNE ;97321;CEDEX;0594 29 36 00;0594 31 99 31
91;671;0506;MGEN HAGUENAU;Mutuelle Générale de l'Education Nationale - MGEN;671;007;;;;;;;
91;682;0506;MGEN HAUT RHIN;Mutuelle Générale de l'Education Nationale - MGEN;682;007;;BP 2429;MULHOUSE ;68067;CEDEX;03 89 33 16 94;03 89 42 75 47
91;202;0506;MGEN HAUTE CORSE;Mutuelle Générale de l'Education Nationale - MGEN;202;007;;;;;;;
91;311;0506;MGEN HAUTE GARONNE;Mutuelle Générale de l'Education Nationale - MGEN;311;007;39 chemin Lafilaire;;TOULOUSE ;31043;CEDEX 5;05 61 17 29 29;05 61 17 29 00
91;431;0506;MGEN HAUTE LOIRE;Mutuelle Générale de l'Education Nationale - MGEN;431;007;Genebret,   ;6 impasse du Viaduc ;BRIVES CHARENSAC;43700;;04 71 02 02 86;04 71 02 44 99
91;521;0506;MGEN HAUTE MARNE;Mutuelle Générale de l'Education Nationale - MGEN;521;007;;BP 562   ;CHAUMONT;52012;CEDEX;03 25 03 05 16;03 25 03 84 90
91;701;0506;MGEN HAUTE SAONE;Mutuelle Générale de l'Education Nationale - MGEN;701;007;176, rue Saint Martin;;VESOUL;70000;;03-84-97-11-60;03-84-76-38-59
91;741;0506;MGEN HAUTE SAVOIE;Mutuelle Générale de l'Education Nationale - MGEN;741;007;;BP 2248;ANNECY ;74035;CEDEX;04 50 52 39 76;04 50 45 83 12
91;871;0506;MGEN HAUTE VIENNE;Mutuelle Générale de l'Education Nationale - MGEN;871;007;;3 Rue Maurice Rollinat;LIMOGES;87000;;05.55.43.99.50;05.55.50.47.88
91;051;0506;MGEN HAUTES ALPES;Mutuelle Générale de l'Education Nationale - MGEN;051;007;BP 128;;GAP;05004;CEDEX;04 92 51 32 26;04 92 51 99 18
91;651;0506;MGEN HAUTES PYRENEES;Mutuelle Générale de l'Education Nationale - MGEN;651;007;;BP 9504;TARBES ;65950;CEDEX 9;05 62 38 10 50;05 62 36 31 36
91;921;0506;MGEN HAUTS DE SEINE;Mutuelle Générale de l'Education Nationale - MGEN;921;007;19-25 rue du Général Galliéni;;BOULOGNE BILLANCOURT ;92511;CEDEX;04 46 09 92 76;01 46 20 03 03
91;342;0506;MGEN HERAULT;Mutuelle Générale de l'Education Nationale - MGEN;342;007;Parc Euromédecine II;;MONTPELLIER ;34194;CEDEX 5;04 67 45 70 50;04 67 45 70 69
91;351;0506;MGEN ILLE ET VILAINE;Mutuelle Générale de l'Education Nationale - MGEN;351;007;;CS 18904;RENNES;35089;CEDEX;02.23.36.01.01;02.23.36.00.99
91;361;0506;MGEN INDRE;Mutuelle Générale de l'Education Nationale - MGEN;361;007;Rue Max Hymans ;;CHATEAUROUX ;36017;CEDEX;02 54 34 23 83;02 54 07 52 77
91;371;0506;MGEN INDRE ET LOIRE;Mutuelle Générale de l'Education Nationale - MGEN;371;007;184 rue du Général Renault;;TOURS ;37912;CEDEX 9;02 47 36 44 44;02 47 36 44 45
91;381;0506;MGEN ISERE;Mutuelle Générale de l'Education Nationale - MGEN;381;007;;BP 95 X;GRENOBLE ;38052;CEDEX 9;04 76 22 99 00;04 76 22 49 81
91;391;0506;MGEN JURA;Mutuelle Générale de l'Education Nationale - MGEN;391;007;480 route de Besançon;;LONS LE SAULNIER ;39003;CEDEX;03 84 24 00 94;03 84 24 96 47
91;401;0506;MGEN LANDES;Mutuelle Générale de l'Education Nationale - MGEN;401;007;455 avenue Eloi Ducom;;MONT DE MARSAN ;40018;CEDEX;05 58 85 74 74;05 58 85 74 78
91;411;0506;MGEN LOIR ET CHER;Mutuelle Générale de l'Education Nationale - MGEN;411;007;11, rue Alsace Lorraine;Boîte Postale 1303;BLOIS;41013;;0821 209 041;02 54 90 49 05
91;422;0506;MGEN LOIRE;Mutuelle Générale de l'Education Nationale - MGEN;422;007;67 rue Jean Parot;;ST ETIENNE ;42031;CEDEX;04 77 43 30 00;04 77 32 32 46
91;441;0506;MGEN LOIRE ATLANTIQUE;Mutuelle Générale de l'Education Nationale - MGEN;441;007;14 rue de l'Aquitaine;;ST HERBLAIN ;44808;CEDEX;36 76;02 40 43 39 85
91;451;0506;MGEN LOIRET;Mutuelle Générale de l'Education Nationale - MGEN;451;007;5 rue Antoine Lavoisier;;ORLEANS ;45070;CEDEX 2;02 38 63 34 05;02 38 63 10 99
91;541;0506;MGEN LONGWY;Mutuelle Générale de l'Education Nationale - MGEN;541;007;;;;;;;
91;461;0506;MGEN LOT;Mutuelle Générale de l'Education Nationale - MGEN;461;007;;BP 239;CAHORS ;46020;CEDEX;05 65 53 20 00 ;05 65 53 20 09
91;471;0506;MGEN LOT ET GARONNE;Mutuelle Générale de l'Education Nationale - MGEN;471;007;36 rue de Barleté;;AGEN ;47911;CEDEX 09;05 53 77 46 00;05 53 77 46 01
91;481;0506;MGEN LOZERE;Mutuelle Générale de l'Education Nationale - MGEN;481;007;;BP 34;MENDE ;48001;CEDEX;04 66 65 02 28;04 66 49 38 16
91;491;0506;MGEN MAINE ET LOIRE;Mutuelle Générale de l'Education Nationale - MGEN;491;007;8 rue de Landemaure ;;MENDE ;48001;CEDEX 01;02 41 68 93 93;02 41 68 93 94
91;501;0506;MGEN MANCHE;Mutuelle Générale de l'Education Nationale - MGEN;501;007;47 avenue de Normandie;;OCTEVILLE;50130;;02 33 93 32 44;02 33 93 11 50
91;511;0506;MGEN MARNE;Mutuelle Générale de l'Education Nationale - MGEN;511;007;2 rue Roger Bouffet;;CHALONS EN CHAMPAGNE ;51041;CEDEX;03 26 64 22 23;03 26 21 73 31
91;972;0506;MGEN MARTINIQUE;Mutuelle Générale de l'Education Nationale - MGEN;972;007;Morne Calebasse;;FORT DE France;97200;;05 96 75 18 75;05 96 75 16 46
91;596;0506;MGEN MAUBEUGE;Mutuelle Générale de l'Education Nationale - MGEN;596;007;;;;;;;
91;531;0506;MGEN MAYENNE;Mutuelle Générale de l'Education Nationale - MGEN;531;007;;BP 1219;LAVAL ;53012;CEDEX;02 43 90 76 34;02 43 68 37 90
91;542;0506;MGEN MEURTHE ET MOSELLE;Mutuelle Générale de l'Education Nationale - MGEN;542;007;7 rue Jacquard ;;VANDOEUVRE NANCY ;54517;CEDEX;03 83 50 49 48;03 83 50 49 50
91;551;0506;MGEN MEUSE;Mutuelle Générale de l'Education Nationale - MGEN;551;007;;BP 528;BAR LE DUC ;55012;CEDEX;03 29 79 33 30;03 29 79 97 35
91;976;0501;MGEN MFP MAYOTTE;Mutuelle Générale de l'Education Nationale - MGEN;976;007;;;;;;;
91;252;0506;MGEN MONTBELIARD;Mutuelle Générale de l'Education Nationale - MGEN;252;007;;;;;;;
91;561;0506;MGEN MORBIHAN;Mutuelle Générale de l'Education Nationale - MGEN;561;007;;BP 324;VANNES ;56018;CEDEX;02 97 46 28 20 ;02 97 46 19 68
91;571;0506;MGEN MOSELLE;Mutuelle Générale de l'Education Nationale - MGEN;571;007;Rue de la Passote;;METZ ;57081;CEDEX 3;03 87 76 94 00;03 87 75 57 08
91;581;0506;MGEN NIEVRE;Mutuelle Générale de l'Education Nationale - MGEN;581;007;;BP 12;NEVERS ;58028;CEDEX;03 86 59 79 99;03 86 59 79 98
91;594;0506;MGEN NORD 1;Mutuelle Générale de l'Education Nationale - MGEN;594;007;238 rue de Paris ;B.P. 427  ;LILLE ;59021;CEDEX;03 20 12 21 70 ;03 20 12 39 40 
91;595;0506;MGEN NORD 2;Mutuelle Générale de l'Education Nationale - MGEN;595;007;238 rue de Paris ;B.P. 427 ;LILLE ;59021;CEDEX ;03 20 12 21 70 ;03 20 12 39 40 
91;597;0506;MGEN NORD 3;Mutuelle Générale de l'Education Nationale - MGEN;597;007;238 rue de Paris ;B.P. 427 ;LILLE ;59021;CEDEX ;03 20 12 21 70 ;03 20 12 39 40 
91;599;0506;MGEN NORD 4;Mutuelle Générale de l'Education Nationale - MGEN;599;007;238 rue de Paris ;B.P. 427 ;LILLE ;59021;CEDEX ;03 20 12 21 70 ;03 20 12 39 40 
91;601;0506;MGEN OISE;Mutuelle Générale de l'Education Nationale - MGEN;601;007;12, rue Ambroise Paré;;BEAUVAIS;60017;;03 44 84 76 00;03 44 02 50 58
91;611;0506;MGEN ORNE;Mutuelle Générale de l'Education Nationale - MGEN;611;007;;BP 516;ALENCON ;61024;CEDEX;02 33 80 46 60;02 33 27 11 53
91;751;0506;MGEN PARIS;Mutuelle Générale de l'Education Nationale - MGEN;751;007;182 boulevard de la Villette;;Paris;75952;CEDEX 19;01 44 84 83 00;01 42 01 70 96
91;623;0506;MGEN PAS DE CALAIS 1;Mutuelle Générale de l'Education Nationale - MGEN;623;007;14-16 rue Jeanne d'Arc ;;ARRAS;62025;CEDEX ;03 21 51 36 36 ;03 21 51 87 69 
91;624;0506;MGEN PAS DE CALAIS 2;Mutuelle Générale de l'Education Nationale - MGEN;624;007;6 av du Maréchal Koenig;;ARRAS ;62025;CEDEX ;03 21 51 36 36 ;03 21 51 87 69 
91;631;0506;MGEN PUY DE DOME;Mutuelle Générale de l'Education Nationale - MGEN;631;007;33 rue de Rivaly;;CLERMONT FERRAND ;63046;CEDEX 2;04 73 19 50 40;04 73 36 20 37
91;641;0506;MGEN PYRENEES ATLANTIQUES 1;Mutuelle Générale de l'Education Nationale - MGEN;641;007;;BP 39;BIARRITZ ;64206;CEDEX;05 59 23 26 30;05 59 43 72 34
91;642;0506;MGEN PYRENEES ATLANTIQUES 2;Mutuelle Générale de l'Education Nationale - MGEN;642;007;;BP 39;BIARRITZ ;64206;CEDEX;05 59 23 26 30;05 59 43 72 34
91;661;0506;MGEN PYRENEES ORIENTALES;Mutuelle Générale de l'Education Nationale - MGEN;661;007;44 chemin de la Passio Vella;;PERPIGNAN ;66830;CEDEX;04 68 68 19 19;04 68 56 86 64
91;292;0506;MGEN QUIMPER;Mutuelle Générale de l'Education Nationale - MGEN;292;007;;;;;;;
91;974;0506;MGEN REUNION;Mutuelle Générale de l'Education Nationale - MGEN;974;007;Avenue Monseigneur Mondon;;SAINT DENIS ;97487;CEDEX;02 62 30 20 43;02 62 30 40 89
91;691;0506;MGEN RHONE;Mutuelle Générale de l'Education Nationale - MGEN;691;007;83-85 boulevard Vivier Merle;;LYON ;69487;CEDEX 03;04 72 36 67 67;04 72 36 67 68
91;421;0506;MGEN ROANNE;Mutuelle Générale de l'Education Nationale - MGEN;421;007;;;;;;;
91;751;0501;MGEN S.E.M. (Etranger);Mutuelle Générale de l'Education Nationale - MGEN;999;007;88, rue Albert Heinstein;;LE MANS;72000;;02.43.39.15.50;02.43.39.15.58
91;711;0506;MGEN SAONE ET LOIRE;Mutuelle Générale de l'Education Nationale - MGEN;711;007;8 rue Georges Lapierre;;CHALON SUR SAONE ;71335;CEDEX;03 85 46 86 46;03 85 41 07 82
91;572;0506;MGEN SARREGUEMINES;Mutuelle Générale de l'Education Nationale - MGEN;572;007;;;;;;;
91;721;0506;MGEN SARTHE;Mutuelle Générale de l'Education Nationale - MGEN;721;007;25 impasse Armand Saffray;;LE MANS ;72018;CEDEX 2;02 43 43 73 73;02 43 43 73 86
91;731;0506;MGEN SAVOIE;Mutuelle Générale de l'Education Nationale - MGEN;731;007;116 avenue du Grand Ariètaz;BISSY;CHAMBERY ;73079;CEDEX 9;04 79 69 25 63;04 79 62 19 39
91;771;0506;MGEN SEINE ET MARNE;Mutuelle Générale de l'Education Nationale - MGEN;771;007;1 rue des Aulnes;;CESSON ;77248;CEDEX;01 64 10 55 55;01 60 63 81 52
91;763;0506;MGEN SEINE MARITIME 1;Mutuelle Générale de l'Education Nationale - MGEN;763;007;8 rue Neil Armstrong ;;GRAND QUEVILLY ;76127;CEDEX ;02 35 18 25 00 ;02 35 67 04 79 
91;764;0506;MGEN SEINE MARITIME 2;Mutuelle Générale de l'Education Nationale - MGEN;764;007;8 rue Neil Armstrong ;;GRAND QUEVILLY ;76127;CEDEX ;02 35 18 25 00 ;02 35 67 04 79 
91;931;0506;MGEN SEINE SAINT DENIS;Mutuelle Générale de l'Education Nationale - MGEN;931;007;28-30 avenue Henri Varagnat;;BONDY ;93144;CEDEX;01 48 50 52 30 ;01 48 48 17 94
91;672;0506;MGEN SELESTAT;Mutuelle Générale de l'Education Nationale - MGEN;672;007;;;;;;;
91;801;0506;MGEN SOMME;Mutuelle Générale de l'Education Nationale - MGEN;801;007;15, Rue de Québec;;AMIENS;80028;3;03 22 46 89 89;03 22 46 43 09
91;442;0506;MGEN ST NAZAIRE;Mutuelle Générale de l'Education Nationale - MGEN;442;007;;;;;;;
91;022;0506;MGEN ST QUENTIN;Mutuelle Générale de l'Education Nationale - MGEN;022;007;;;;;;;
91;811;0506;MGEN TARN;Mutuelle Générale de l'Education Nationale - MGEN;811;007;10 rue des taillades;Le Sequestre;ALBI;81019;9;05 63 49 46 00;05 63 54 63 48
91;821;0506;MGEN TARN ET GARONNE;Mutuelle Générale de l'Education Nationale - MGEN;821;007;12 rue Marcel Rivière;BP 370;MONTAUBAN ;82053;CEDEX;0 800 209 082;05 63 66 99 27
91;901;0506;MGEN TERRITOIRE DE BELFORT;Mutuelle Générale de l'Education Nationale - MGEN;901;007;;BP 187;BELFORT ;90004;CEDEX;03 84 57 33 20;03 84 58 09 44
91;573;0506;MGEN THIONVILLE;Mutuelle Générale de l'Education Nationale - MGEN;573;007;;;;;;;
91;598;0506;MGEN TOURCOING;Mutuelle Générale de l'Education Nationale - MGEN;598;007;;;;;;;
91;951;0506;MGEN VAL D OISE;Mutuelle Générale de l'Education Nationale - MGEN;951;007;19-25 rue du Général Galliéni;;BOULOGNE BILLANCOURT ;92511;CEDEX;04 46 09 92 76;01 46 20 03 03
91;941;0506;MGEN VAL DE MARNE;Mutuelle Générale de l'Education Nationale - MGEN;941;007;28-30 avenue Henri Varagnat;;BONDY ;93144;CEDEX;01 48 50 52 30;01 48 48 17 94
91;831;0506;MGEN VAR;Mutuelle Générale de l'Education Nationale - MGEN;831;007;Impasse Lavoisier;;TOULON ;83166;CEDEX 9;04 94 08 68 68;04 94 21 78 87
91;841;0506;MGEN VAUCLUSE;Mutuelle Générale de l'Education Nationale - MGEN;841;007;Rue du Bon Vent ;ZAC 'La Cristole';AVIGNON ;84058;CEDEX 9;04.32.75.16.50;04.32.75.16.51
91;851;0506;MGEN VENDEE;Mutuelle Générale de l'Education Nationale - MGEN;851;007;;BP 69;LA ROCHE SUR YON ;85002;CEDEX;02 51 36 10 54;02 51 44 87 32
91;382;0506;MGEN VIENNE;Mutuelle Générale de l'Education Nationale - MGEN;382;007;;;;;;;
91;861;0506;MGEN VIENNE;Mutuelle Générale de l'Education Nationale - MGEN;861;007;17, rue Jean-Richard Bloch;;POITIERS;86047;Cedex;05.49.37.40.40;05.49.45.01.61
91;692;0506;MGEN VILLEFRANCHE SUR SAONE;Mutuelle Générale de l'Education Nationale - MGEN;692;007;;;;;;;
91;881;0506;MGEN VOSGES;Mutuelle Générale de l'Education Nationale - MGEN;881;007;29 avenue Victor Hugo;;EPINAL;88033;BP 869;03 29 69 62 00;03 29 69 62 09
91;891;0506;MGEN YONNE;Mutuelle Générale de l'Education Nationale - MGEN;891;007;47 rue Théodore de Bèze;;AUXERRE ;89000;89026;03 86 72 08 10;03 86 72 08 19
91;781;0506;MGEN YVELINES;Mutuelle Générale de l'Education Nationale - MGEN;781;007;Centre 506-78;6 bis avenue Joseph Rollo;LA VERRIERE;78320;;01 30 13 72 00;01 30 13 72 39
93;241;0537;MGP;Mutuelle Générale de la Police - MGP;241;064;23 Rue Gambetta ;BP N°2055 ;Périgueux;24002;;05 53 08 12 14;
93;471;0537;MGP;Mutuelle Générale de la Police - MGP;471;064;21 R de Belfort ;BP N°231 ;Agen;47006;;05 53 47 44 30;
93;751;0503;MGP;Mutuelle Générale de la Police - MGP;503;064;1 et 3 rue Princesse;;PARIS;75299;06;01.40.51.11.16;01.40.51.11.19
93;751;0536;MGP;Mutuelle Générale de la Police - MGP;536;064;3 rue l'assemblée nationale ;BP N°1146 Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
93;751;0537;MGP;Mutuelle Générale de la Police - MGP;537;064;3 rue l'assemblée nationale ;BP N°1146  Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
93;771;0537;MGP;Mutuelle Générale de la Police - MGP;771;064;Centre 54 ;La Brie ENSOP Cannes écluses ;Montereau ;77875;Cedex;01 64 32 30 91;
93;781;0503;MGP;Mutuelle Générale de la Police - MGP;503;064;'le Palatino';17 avenue de Choisy ;PARIS ;75640;CEDEX 13;01 40 77 48 11;
93;781;0536;MGP;Mutuelle Générale de la Police - MGP;536;064;'le Palatino';17 avenue de Choisy ;PARIS ;75640;CEDEX 13;01 40 77 48 11;
93;781;0537;MGP;Mutuelle Générale de la Police - MGP;537;064;3 rue l'assemblée nationale ;BP N°1146 Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
93;911;0503;MGP;Mutuelle Générale de la Police - MGP;503;064;3 rue l'assemblée nationale ;BP N°1146 Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
93;911;0536;MGP;Mutuelle Générale de la Police - MGP;536;064;3 rue l'assemblée nationale ;BP N°1146 Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
93;911;0537;MGP;Mutuelle Générale de la Police - MGP;537;064;3 rue l'assemblée nationale ;BP N°1146 Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
93;921;0503;MGP;Mutuelle Générale de la Police - MGP;503;064;3 rue l'assemblée nationale ;BP N°1146 Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
93;921;0536;MGP;Mutuelle Générale de la Police - MGP;536;064;3 rue l'assemblée nationale ;BP N°1146 Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
93;921;0537;MGP;Mutuelle Générale de la Police - MGP;537;064;3 rue l'assemblée nationale ;BP N°1146 Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
93;931;0503;MGP;Mutuelle Générale de la Police - MGP;503;064;3 rue l'assemblée nationale ;BP N°1146 Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
93;931;0536;MGP;Mutuelle Générale de la Police - MGP;536;064;3 rue l'assemblée nationale ;BP N°1146 Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
93;931;0537;MGP;Mutuelle Générale de la Police - MGP;537;064;3 rue l'assemblée nationale ;BP N°1146 Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
93;941;0503;MGP;Mutuelle Générale de la Police - MGP;503;064;1 et 3 rue Princesse ;;PARIS;75299;06;01.40.51.11.16;01.40.51.11.19
93;941;0536;MGP;Mutuelle Générale de la Police - MGP;536;064;3 rue de l'Assemblée Nationale;B.P n° 1 146;VERSAILLES cedex;78011;;01.39.67.15.00;01.39.50.00.19
93;941;0537;MGP;Mutuelle Générale de la Police - MGP;537;064;3 rue l'assemblée nationale ;BP N°1146 Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
93;951;0503;MGP;Mutuelle Générale de la Police - MGP;503;064;3 rue l'assemblée nationale ;BP N°1146 Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
93;951;0536;MGP;Mutuelle Générale de la Police - MGP;536;064;3 rue l'assemblée nationale ;BP N°1146 Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
93;951;0537;MGP;Mutuelle Générale de la Police - MGP;537;064;3 rue l'assemblée nationale ;BP N°1146 Centre de SS n°536 ;Versailles ;78011;Cedex;01 39 67 15 02 (post;
01;789;0000;MGP;Mutuelle Générale de la Police - MGP;789;064;;;;;;;
93;151;0537;MGP   AURILLAC;Mutuelle Générale de la Police - MGP;151;064;9 R Beaumarchais  ;;Clermont-Ferrand ;63037;Cedex1;04 73 29 40 90;
93;891;0537;MGP   AUXERRE;Mutuelle Générale de la Police - MGP;891;064;BP 412;;SENS;89100;89104;03 86 65 06 33;03 86 64 34 80
93;641;0537;MGP   BAYONNE;Mutuelle Générale de la Police - MGP;641;064;2 av de l'Université Centre Mercure ;BP N° 513 ;Pau ;64010;Cedex;05 59 02 83 21;
93;341;0537;MGP   BEZIERS;Mutuelle Générale de la Police - MGP;341;064;29 av de Lodève   ;CS 30017 ;Montpellier ;34078;cedex3;04 67 06 81 70;
93;331;0537;MGP   BORDEAUX;Mutuelle Générale de la Police - MGP;331;064;35 R G Mandel ;Rés ST Seurin - St Fort ;Bordeaux ;33086;Cedex;05 56 93 62 36;
93;291;0537;MGP   BREST;Mutuelle Générale de la Police - MGP;291;064;2 Rue du docteur Lenoble  ;;Brest ;29283;cedex;02 98 80 40 29;
93;111;0537;MGP   CARCASSONNE;Mutuelle Générale de la Police - MGP;111;064;10 Rue A de Musset  ;;Carcassonne;11000;;04 68 10 23 65;
93;631;0537;MGP   CLERMONT FERRAND;Mutuelle Générale de la Police - MGP;631;064;9 Rue Beaumarchais ;;Clermont-Ferrand ;63037;Cedex;04 73 29 40 90;
93;871;0537;MGP   LIMOGES;Mutuelle Générale de la Police - MGP;871;064;;65 Rue François Chénieux;LIMOGES;87000;;05.55.77.18.30;05.55.77.70.91
93;131;0537;MGP   MARSEILLE;Mutuelle Générale de la Police - MGP;131;064;9 Av du Frêne   ;;Marseille;13276;cedex 09;04 91 29 02 75;
93;571;0537;MGP   METZ;Mutuelle Générale de la Police - MGP;571;064;1 place Pont à Seille ;;Metz ;57045;Cedex 01;03 87 75 91 80;
93;342;0537;MGP   MONTPELLIER;Mutuelle Générale de la Police - MGP;342;064;29 av de Lodève ;34078 CS  ;Montpellier ;30017;cedex3;04 67 06 81 70;
93;441;0537;MGP   NANTES;Mutuelle Générale de la Police - MGP;441;064;2 Rue Deshoulières ;BP N°52 225 ;Nantes ;44022;cedex 1;02 40 35 40 05;
93;061;0537;MGP   NICE;Mutuelle Générale de la Police - MGP;061;064;16 bld delfino   ;;Nice;06357;cedex 4;04 92 00 82 54;
93;301;0537;MGP   NIMES;Mutuelle Générale de la Police - MGP;301;064;13 R Massillon ;BP N° 159  ;Nîmes ;30011;cedex 4;04 66 04 14 14;
93;451;0537;MGP   ORLEANS;Mutuelle Générale de la Police - MGP;451;064;15 R de la Bourie Blanche ;;Orléans ;45043;Cedex;02 38 53 06 45;
93;642;0537;MGP   PAU;Mutuelle Générale de la Police - MGP;642;064;2 av de l'Université Centre Mercure ;BP N° 513 ;Pau ;64010;Cedex;05 59 02 83 21;pau@mgp.fr
93;661;0537;MGP   PERPIGNAN;Mutuelle Générale de la Police - MGP;661;064;7-8 bd st Assiscle ;BP N° 2046 ;Perpignan ;66011;cedex;04 68 85 70 25;
93;292;0537;MGP   QUIMPER;Mutuelle Générale de la Police - MGP;292;064;2 Rue du docteur Lenoble ;;Brest ;29283;cedex;02 98 80 40 29;
93;421;0537;MGP   ROANNE;Mutuelle Générale de la Police - MGP;421;064;9 R Beaumarchais ;;Clermont-Ferrand ;63037;Cedex1;04 73 29 40 90;
93;572;0537;MGP   SARREGUEMINES;Mutuelle Générale de la Police - MGP;572;064;1 place Pont à Seille ;;Metz ;57045;Cedex 01;03 87 75 91 80;
93;422;0537;MGP   ST ETIENNE;Mutuelle Générale de la Police - MGP;422;064;9 R Beaumarchais ;;Clermont-Ferrand ;63037;Cedex1;04 73 29 40 90;
93;442;0537;MGP   ST NAZAIRE;Mutuelle Générale de la Police - MGP;442;064;2 Rue Deshoulières ;BP N°52 225 ;Nantes ;44022;cedex 1;02 40 35 40 05;
93;573;0537;MGP   THIONVILLE;Mutuelle Générale de la Police - MGP;573;064;1 place Pont à Seille ;;Metz;57045;Cedex 01;03 87 75 91 80;
